test2, 2014-06-20, 600000, 9.7, 9.708367346938774, 14700, 0
test2, 2014-06-20, 600000, 9.7, 9.708367346938774, 14700, 0
test, 2014-06-20, 600060, 9.51, 11.787073170731707, 12300, 0
test, 2014-06-20, 600060, 9.51, 11.787073170731707, 12300, 0
test2, 2014-06-23, 600000, 9.66, 9.708367346938774, 14700, 0
test2, 2014-06-23, 600000, 9.66, 9.708367346938774, 14700, 0
test, 2014-06-23, 600060, 9.5, 11.787073170731707, 12300, 0
test, 2014-06-23, 600060, 9.5, 11.787073170731707, 12300, 0
test2, 2014-06-24, 600000, 9.04, 9.708367346938774, 14700, 0
test2, 2014-06-24, 600000, 9.04, 9.708367346938774, 14700, 0
test, 2014-06-24, 600060, 9.59, 11.787073170731707, 12300, 0
test, 2014-06-24, 600060, 9.59, 11.787073170731707, 12300, 0
test2, 2014-06-25, 600000, 8.98, 9.708367346938774, 14700, 0
test2, 2014-06-25, 600000, 8.98, 9.708367346938774, 14700, 0
test, 2014-06-25, 600060, 9.57, 11.787073170731707, 12300, 0
test, 2014-06-25, 600060, 9.57, 11.787073170731707, 12300, 0
test2, 2014-06-26, 600000, 8.99, 9.708367346938774, 14700, 0
test2, 2014-06-26, 600000, 8.99, 9.708367346938774, 14700, 0
test, 2014-06-26, 600060, 9.63, 11.787073170731707, 12300, 0
test, 2014-06-26, 600060, 9.63, 11.787073170731707, 12300, 0
test2, 2014-06-27, 600000, 8.97, 9.708367346938774, 14700, 0
test2, 2014-06-27, 600000, 8.97, 9.708367346938774, 14700, 0
test, 2014-06-27, 600060, 9.64, 11.787073170731707, 12300, 0
test, 2014-06-27, 600060, 9.64, 11.787073170731707, 12300, 0
test2, 2014-06-30, 600000, 9.05, 9.708367346938774, 14700, 0
test2, 2014-06-30, 600000, 9.05, 9.708367346938774, 14700, 0
test, 2014-06-30, 600060, 9.65, 11.787073170731707, 12300, 0
test, 2014-06-30, 600060, 9.65, 11.787073170731707, 12300, 0
test2, 2014-07-01, 600000, 9.06, 9.708367346938774, 14700, 0
test2, 2014-07-01, 600000, 9.06, 9.708367346938774, 14700, 0
test, 2014-07-01, 600060, 9.68, 11.787073170731707, 12300, 0
test, 2014-07-01, 600060, 9.68, 11.787073170731707, 12300, 0
test2, 2014-07-02, 600000, 9.06, 9.708367346938774, 14700, 0
test2, 2014-07-02, 600000, 9.06, 9.708367346938774, 14700, 0
test, 2014-07-02, 600060, 9.71, 11.787073170731707, 12300, 0
test, 2014-07-02, 600060, 9.71, 11.787073170731707, 12300, 0
test2, 2014-07-03, 600000, 9.07, 9.708367346938774, 14700, 0
test2, 2014-07-03, 600000, 9.07, 9.708367346938774, 14700, 0
test, 2014-07-03, 600060, 9.72, 11.787073170731707, 12300, 0
test, 2014-07-03, 600060, 9.72, 11.787073170731707, 12300, 0
test2, 2014-07-04, 600000, 9.07, 9.708367346938774, 14700, 0
test2, 2014-07-04, 600000, 9.07, 9.708367346938774, 14700, 0
test, 2014-07-04, 600060, 9.69, 11.787073170731707, 12300, 0
test, 2014-07-04, 600060, 9.69, 11.787073170731707, 12300, 0
test2, 2014-07-07, 600000, 9.05, 9.708367346938774, 14700, 0
test2, 2014-07-07, 600000, 9.05, 9.708367346938774, 14700, 0
test, 2014-07-07, 600060, 9.55, 11.787073170731707, 12300, 0
test, 2014-07-07, 600060, 9.55, 11.787073170731707, 12300, 0
test2, 2014-07-08, 600000, 9.05, 9.708367346938774, 14700, 0
test2, 2014-07-08, 600000, 9.05, 9.708367346938774, 14700, 0
test, 2014-07-08, 600060, 9.58, 11.787073170731707, 12300, 0
test, 2014-07-08, 600060, 9.58, 11.787073170731707, 12300, 0
test2, 2014-07-09, 600000, 8.92, 9.708367346938774, 14700, 0
test2, 2014-07-09, 600000, 8.92, 9.708367346938774, 14700, 0
test, 2014-07-09, 600060, 9.43, 11.787073170731707, 12300, 0
test, 2014-07-09, 600060, 9.43, 11.787073170731707, 12300, 0
test2, 2014-07-10, 600000, 8.92, 9.708367346938774, 14700, 0
test2, 2014-07-10, 600000, 8.92, 9.708367346938774, 14700, 0
test, 2014-07-10, 600060, 9.43, 11.787073170731707, 12300, 0
test, 2014-07-10, 600060, 9.43, 11.787073170731707, 12300, 0
test2, 2014-07-11, 600000, 8.94, 9.708367346938774, 14700, 0
test2, 2014-07-11, 600000, 8.94, 9.708367346938774, 14700, 0
test, 2014-07-11, 600060, 9.54, 11.787073170731707, 12300, 0
test, 2014-07-11, 600060, 9.54, 11.787073170731707, 12300, 0
test2, 2014-07-14, 600000, 9.0, 9.708367346938774, 14700, 0
test2, 2014-07-14, 600000, 9.0, 9.708367346938774, 14700, 0
test, 2014-07-14, 600060, 9.73, 11.787073170731707, 12300, 0
test, 2014-07-14, 600060, 9.73, 11.787073170731707, 12300, 0
test2, 2014-07-15, 600000, 9.01, 9.708367346938774, 14700, 0
test2, 2014-07-15, 600000, 9.01, 9.708367346938774, 14700, 0
test, 2014-07-15, 600060, 9.77, 11.787073170731707, 12300, 0
test, 2014-07-15, 600060, 9.77, 11.787073170731707, 12300, 0
test2, 2014-07-16, 600000, 9.02, 9.708367346938774, 14700, 0
test2, 2014-07-16, 600000, 9.02, 9.708367346938774, 14700, 0
test, 2014-07-16, 600060, 9.73, 11.787073170731707, 12300, 0
test, 2014-07-16, 600060, 9.73, 11.787073170731707, 12300, 0
test2, 2014-07-17, 600000, 8.99, 9.708367346938774, 14700, 0
test2, 2014-07-17, 600000, 8.99, 9.708367346938774, 14700, 0
test, 2014-07-17, 600060, 9.94, 11.787073170731707, 12300, 0
test, 2014-07-17, 600060, 9.94, 11.787073170731707, 12300, 0
test2, 2014-07-18, 600000, 9.02, 9.708367346938774, 14700, 0
test2, 2014-07-18, 600000, 9.02, 9.708367346938774, 14700, 0
test, 2014-07-18, 600060, 9.87, 11.787073170731707, 12300, 0
test, 2014-07-18, 600060, 9.87, 11.787073170731707, 12300, 0
test2, 2014-07-21, 600000, 8.98, 9.708367346938774, 14700, 0
test2, 2014-07-21, 600000, 8.98, 9.708367346938774, 14700, 0
test, 2014-07-21, 600060, 9.79, 11.787073170731707, 12300, 0
test, 2014-07-21, 600060, 9.79, 11.787073170731707, 12300, 0
test2, 2014-07-22, 600000, 9.06, 9.708367346938774, 14700, 0
test2, 2014-07-22, 600000, 9.06, 9.708367346938774, 14700, 0
test, 2014-07-22, 600060, 9.79, 11.787073170731707, 12300, 0
test, 2014-07-22, 600060, 9.79, 11.787073170731707, 12300, 0
test2, 2014-07-23, 600000, 9.08, 9.708367346938774, 14700, 0
test2, 2014-07-23, 600000, 9.08, 9.708367346938774, 14700, 0
test, 2014-07-23, 600060, 9.72, 11.787073170731707, 12300, 0
test, 2014-07-23, 600060, 9.72, 11.787073170731707, 12300, 0
test2, 2014-07-24, 600000, 9.32, 9.708367346938774, 14700, 0
test2, 2014-07-24, 600000, 9.32, 9.708367346938774, 14700, 0
test, 2014-07-24, 600060, 9.84, 11.787073170731707, 12300, 0
test, 2014-07-24, 600060, 9.84, 11.787073170731707, 12300, 0
test2, 2014-07-25, 600000, 9.39, 9.708367346938774, 14700, 0
test2, 2014-07-25, 600000, 9.39, 9.708367346938774, 14700, 0
test, 2014-07-25, 600060, 9.96, 11.787073170731707, 12300, 0
test, 2014-07-25, 600060, 9.96, 11.787073170731707, 12300, 0
test2, 2014-07-28, 600000, 9.76, 9.708367346938774, 14700, 0
test2, 2014-07-28, 600000, 9.76, 9.708367346938774, 14700, 0
test, 2014-07-28, 600060, 10.14, 11.787073170731707, 12300, 0
test, 2014-07-28, 600060, 10.14, 11.787073170731707, 12300, 0
test2, 2014-07-29, 600000, 9.78, 9.708599999999999, 15000, 0
test2, 2014-07-29, 600000, 9.78, 9.708599999999999, 15000, 0
test, 2014-07-29, 600060, 10.17, 11.787073170731707, 12300, 0
test, 2014-07-29, 600060, 10.17, 11.787073170731707, 12300, 0
test2, 2014-07-30, 600000, 9.71, 9.709215686274508, 15300, 0
test2, 2014-07-30, 600000, 9.71, 9.709215686274508, 15300, 0
test, 2014-07-30, 600060, 10.1, 11.787073170731707, 12300, 0
test, 2014-07-30, 600060, 10.1, 11.787073170731707, 12300, 0
test2, 2014-07-31, 600000, 9.8, 9.708461538461536, 15600, 0
test2, 2014-07-31, 600000, 9.8, 9.708461538461536, 15600, 0
test, 2014-07-31, 600060, 10.17, 11.787073170731707, 12300, 0
test, 2014-07-31, 600060, 10.17, 11.787073170731707, 12300, 0
test2, 2014-08-01, 600000, 9.76, 9.70943396226415, 15900, 0
test2, 2014-08-01, 600000, 9.76, 9.70943396226415, 15900, 0
test, 2014-08-01, 600060, 10.04, 11.787073170731707, 12300, 0
test, 2014-08-01, 600060, 10.04, 11.787073170731707, 12300, 0
test2, 2014-08-04, 600000, 9.92, 9.70943396226415, 15900, 0
test2, 2014-08-04, 600000, 9.92, 9.70943396226415, 15900, 0
test, 2014-08-04, 600060, 10.25, 11.787073170731707, 12300, 0
test, 2014-08-04, 600060, 10.25, 11.787073170731707, 12300, 0
test2, 2014-08-05, 600000, 9.87, 9.712592592592591, 16200, 0
test2, 2014-08-05, 600000, 9.87, 9.712592592592591, 16200, 0
test, 2014-08-05, 600060, 10.25, 11.74952380952381, 12600, 0
test, 2014-08-05, 600060, 10.25, 11.74952380952381, 12600, 0
test2, 2014-08-06, 600000, 9.74, 9.714727272727272, 16500, 0
test2, 2014-08-06, 600000, 9.74, 9.714727272727272, 16500, 0
test, 2014-08-06, 600060, 10.18, 11.74952380952381, 12600, 0
test, 2014-08-06, 600060, 10.18, 11.74952380952381, 12600, 0
test2, 2014-08-07, 600000, 9.56, 9.714464285714284, 16800, 0
test2, 2014-08-07, 600000, 9.56, 9.714464285714284, 16800, 0
test, 2014-08-07, 600060, 10.05, 11.74952380952381, 12600, 0
test, 2014-08-07, 600060, 10.05, 11.74952380952381, 12600, 0
test2, 2014-08-08, 600000, 9.54, 9.711052631578946, 17100, 0
test2, 2014-08-08, 600000, 9.54, 9.711052631578946, 17100, 0
test, 2014-08-08, 600060, 10.04, 11.74952380952381, 12600, 0
test, 2014-08-08, 600060, 10.04, 11.74952380952381, 12600, 0
test2, 2014-08-11, 600000, 9.7, 9.711052631578946, 17100, 0
test2, 2014-08-11, 600000, 9.7, 9.711052631578946, 17100, 0
test, 2014-08-11, 600060, 10.19, 11.74952380952381, 12600, 0
test, 2014-08-11, 600060, 10.19, 11.74952380952381, 12600, 0
test2, 2014-08-12, 600000, 9.64, 9.710172413793101, 17400, 0
test2, 2014-08-12, 600000, 9.64, 9.710172413793101, 17400, 0
test, 2014-08-12, 600060, 10.43, 11.74952380952381, 12600, 0
test, 2014-08-12, 600060, 10.43, 11.74952380952381, 12600, 0
test2, 2014-08-13, 600000, 9.61, 9.708305084745762, 17700, 0
test2, 2014-08-13, 600000, 9.61, 9.708305084745762, 17700, 0
test, 2014-08-13, 600060, 10.34, 11.717906976744185, 12900, 0
test, 2014-08-13, 600060, 10.34, 11.717906976744185, 12900, 0
test2, 2014-08-14, 600000, 9.6, 9.708305084745762, 17700, 0
test2, 2014-08-14, 600000, 9.6, 9.708305084745762, 17700, 0
test, 2014-08-14, 600060, 10.3, 11.685681818181818, 13200, 0
test, 2014-08-14, 600060, 10.3, 11.685681818181818, 13200, 0
test2, 2014-08-15, 600000, 9.68, 9.708305084745762, 17700, 0
test2, 2014-08-15, 600000, 9.68, 9.708305084745762, 17700, 0
test, 2014-08-15, 600060, 10.43, 11.685681818181818, 13200, 0
test, 2014-08-15, 600060, 10.43, 11.685681818181818, 13200, 0
test2, 2014-08-18, 600000, 9.72, 9.708305084745762, 17700, 0
test2, 2014-08-18, 600000, 9.72, 9.708305084745762, 17700, 0
test, 2014-08-18, 600060, 10.6, 11.685681818181818, 13200, 0
test, 2014-08-18, 600060, 10.6, 11.685681818181818, 13200, 0
test2, 2014-08-19, 600000, 9.71, 9.708305084745762, 17700, 0
test2, 2014-08-19, 600000, 9.71, 9.708305084745762, 17700, 0
test, 2014-08-19, 600060, 10.49, 11.660666666666666, 13500, 0
test, 2014-08-19, 600060, 10.49, 11.660666666666666, 13500, 0
test2, 2014-08-20, 600000, 9.64, 9.708305084745762, 17700, 0
test2, 2014-08-20, 600000, 9.64, 9.708305084745762, 17700, 0
test, 2014-08-20, 600060, 10.54, 11.634347826086957, 13800, 0
test, 2014-08-20, 600060, 10.54, 11.634347826086957, 13800, 0
test2, 2014-08-21, 600000, 9.5, 9.705999999999998, 18000, 0
test2, 2014-08-21, 600000, 9.5, 9.705999999999998, 18000, 0
test, 2014-08-21, 600060, 10.42, 11.610212765957447, 14100, 0
test, 2014-08-21, 600060, 10.42, 11.610212765957447, 14100, 0
test2, 2014-08-22, 600000, 9.54, 9.705999999999998, 18000, 0
test2, 2014-08-22, 600000, 9.54, 9.705999999999998, 18000, 0
test, 2014-08-22, 600060, 10.15, 11.610212765957447, 14100, 0
test, 2014-08-22, 600060, 10.15, 11.610212765957447, 14100, 0
test2, 2014-08-25, 600000, 9.44, 9.705999999999998, 18000, 0
test2, 2014-08-25, 600000, 9.44, 9.705999999999998, 18000, 0
test, 2014-08-25, 600060, 10.02, 11.610212765957447, 14100, 0
test, 2014-08-25, 600060, 10.02, 11.610212765957447, 14100, 0
test2, 2014-08-26, 600000, 9.46, 9.705999999999998, 18000, 0
test2, 2014-08-26, 600000, 9.46, 9.705999999999998, 18000, 0
test, 2014-08-26, 600060, 9.86, 11.610212765957447, 14100, 0
test, 2014-08-26, 600060, 9.86, 11.610212765957447, 14100, 0
test2, 2014-08-27, 600000, 9.45, 9.705999999999998, 18000, 0
test2, 2014-08-27, 600000, 9.45, 9.705999999999998, 18000, 0
test, 2014-08-27, 600060, 9.9, 11.610212765957447, 14100, 0
test, 2014-08-27, 600060, 9.9, 11.610212765957447, 14100, 0
test2, 2014-08-28, 600000, 9.36, 9.705999999999998, 18000, 0
test2, 2014-08-28, 600000, 9.36, 9.705999999999998, 18000, 0
test, 2014-08-28, 600060, 9.81, 11.610212765957447, 14100, 0
test, 2014-08-28, 600060, 9.81, 11.610212765957447, 14100, 0
test2, 2014-08-29, 600000, 9.47, 9.705999999999998, 18000, 0
test2, 2014-08-29, 600000, 9.47, 9.705999999999998, 18000, 0
test, 2014-08-29, 600060, 9.92, 11.610212765957447, 14100, 0
test, 2014-08-29, 600060, 9.92, 11.610212765957447, 14100, 0
test2, 2014-09-01, 600000, 9.49, 9.705999999999998, 18000, 0
test2, 2014-09-01, 600000, 9.49, 9.705999999999998, 18000, 0
test, 2014-09-01, 600060, 10.01, 11.610212765957447, 14100, 0
test, 2014-09-01, 600060, 10.01, 11.610212765957447, 14100, 0
test2, 2014-09-02, 600000, 9.6, 9.705999999999998, 18000, 0
test2, 2014-09-02, 600000, 9.6, 9.705999999999998, 18000, 0
test, 2014-09-02, 600060, 10.08, 11.610212765957447, 14100, 0
test, 2014-09-02, 600060, 10.08, 11.610212765957447, 14100, 0
test2, 2014-09-03, 600000, 9.68, 9.705999999999998, 18000, 0
test2, 2014-09-03, 600000, 9.68, 9.705999999999998, 18000, 0
test, 2014-09-03, 600060, 10.1, 11.610212765957447, 14100, 0
test, 2014-09-03, 600060, 10.1, 11.610212765957447, 14100, 0
test2, 2014-09-04, 600000, 9.71, 9.705999999999998, 18000, 0
test2, 2014-09-04, 600000, 9.71, 9.705999999999998, 18000, 0
test, 2014-09-04, 600060, 10.27, 11.610212765957447, 14100, 0
test, 2014-09-04, 600060, 10.27, 11.610212765957447, 14100, 0
test2, 2014-09-05, 600000, 9.74, 9.705999999999998, 18000, 0
test2, 2014-09-05, 600000, 9.74, 9.705999999999998, 18000, 0
test, 2014-09-05, 600060, 10.33, 11.584583333333333, 14400, 0
test, 2014-09-05, 600060, 10.33, 11.584583333333333, 14400, 0
test2, 2014-09-09, 600000, 9.7, 9.705999999999998, 18000, 0
test2, 2014-09-09, 600000, 9.7, 9.705999999999998, 18000, 0
test, 2014-09-09, 600060, 10.39, 11.584583333333333, 14400, 0
test, 2014-09-09, 600060, 10.39, 11.584583333333333, 14400, 0
test2, 2014-09-10, 600000, 9.59, 9.705999999999998, 18000, 0
test2, 2014-09-10, 600000, 9.59, 9.705999999999998, 18000, 0
test, 2014-09-10, 600060, 10.39, 11.584583333333333, 14400, 0
test, 2014-09-10, 600060, 10.39, 11.584583333333333, 14400, 0
test2, 2014-09-11, 600000, 9.6, 9.705999999999998, 18000, 0
test2, 2014-09-11, 600000, 9.6, 9.705999999999998, 18000, 0
test, 2014-09-11, 600060, 11.43, 11.584583333333333, 14400, 0
test, 2014-09-11, 600060, 11.43, 11.584583333333333, 14400, 0
test2, 2014-09-12, 600000, 9.6, 9.705999999999998, 18000, 0
test2, 2014-09-12, 600000, 9.6, 9.705999999999998, 18000, 0
test, 2014-09-12, 600060, 11.36, 11.58061224489796, 14700, 0
test, 2014-09-12, 600060, 11.36, 11.58061224489796, 14700, 0
test2, 2014-09-15, 600000, 9.6, 9.705999999999998, 18000, 0
test2, 2014-09-15, 600000, 9.6, 9.705999999999998, 18000, 0
test, 2014-09-15, 600060, 12.5, 11.5754, 15000, 0
test, 2014-09-15, 600060, 12.5, 11.5754, 15000, 0
test2, 2014-09-16, 600000, 9.62, 9.705999999999998, 18000, 0
test2, 2014-09-16, 600000, 9.62, 9.705999999999998, 18000, 0
test, 2014-09-16, 600060, 12.1, 11.592745098039215, 15300, 0
test, 2014-09-16, 600060, 12.1, 11.592745098039215, 15300, 0
test2, 2014-09-17, 600000, 9.57, 9.705999999999998, 18000, 0
test2, 2014-09-17, 600000, 9.57, 9.705999999999998, 18000, 0
test, 2014-09-17, 600060, 12.33, 11.60173076923077, 15600, 0
test, 2014-09-17, 600060, 12.33, 11.60173076923077, 15600, 0
test2, 2014-09-18, 600000, 9.73, 9.705999999999998, 18000, 0
test2, 2014-09-18, 600000, 9.73, 9.705999999999998, 18000, 0
test, 2014-09-18, 600060, 11.89, 11.60173076923077, 15600, 0
test, 2014-09-18, 600060, 11.89, 11.60173076923077, 15600, 0
test2, 2014-09-19, 600000, 9.85, 9.705999999999998, 18000, 0
test2, 2014-09-19, 600000, 9.85, 9.705999999999998, 18000, 0
test, 2014-09-19, 600060, 11.9, 11.606415094339622, 15900, 0
test, 2014-09-19, 600060, 11.9, 11.606415094339622, 15900, 0
test2, 2014-09-22, 600000, 9.61, 9.707704918032785, 18300, 0
test2, 2014-09-22, 600000, 9.61, 9.707704918032785, 18300, 0
test, 2014-09-22, 600060, 11.51, 11.61111111111111, 16200, 0
test, 2014-09-22, 600060, 11.51, 11.61111111111111, 16200, 0
test2, 2014-09-23, 600000, 9.63, 9.707704918032785, 18300, 0
test2, 2014-09-23, 600000, 9.63, 9.707704918032785, 18300, 0
test, 2014-09-23, 600060, 11.72, 11.608545454545455, 16500, 0
test, 2014-09-23, 600060, 11.72, 11.608545454545455, 16500, 0
test2, 2014-09-24, 600000, 9.76, 9.7058064516129, 18600, 0
test2, 2014-09-24, 600000, 9.76, 9.7058064516129, 18600, 0
test, 2014-09-24, 600060, 11.89, 11.60982142857143, 16800, 0
test, 2014-09-24, 600060, 11.89, 11.60982142857143, 16800, 0
test2, 2014-09-25, 600000, 9.71, 9.706031746031742, 18900, 0
test2, 2014-09-25, 600000, 9.71, 9.706031746031742, 18900, 0
test, 2014-09-25, 600060, 11.64, 11.614035087719298, 17100, 0
test, 2014-09-25, 600060, 11.64, 11.614035087719298, 17100, 0
test2, 2014-09-26, 600000, 9.72, 9.705468749999996, 19200, 0
test2, 2014-09-26, 600000, 9.72, 9.705468749999996, 19200, 0
test, 2014-09-26, 600060, 11.76, 11.613793103448275, 17400, 0
test, 2014-09-26, 600060, 11.76, 11.613793103448275, 17400, 0
test2, 2014-09-29, 600000, 9.76, 9.705468749999996, 19200, 0
test2, 2014-09-29, 600000, 9.76, 9.705468749999996, 19200, 0
test, 2014-09-29, 600060, 11.68, 11.615593220338983, 17700, 0
test, 2014-09-29, 600060, 11.68, 11.615593220338983, 17700, 0
test2, 2014-09-30, 600000, 9.75, 9.705692307692303, 19500, 0
test2, 2014-09-30, 600000, 9.75, 9.705692307692303, 19500, 0
test, 2014-09-30, 600060, 11.62, 11.616, 18000, 0
test, 2014-09-30, 600060, 11.62, 11.616, 18000, 0
test2, 2014-10-08, 600000, 9.84, 9.705692307692303, 19500, 0
test2, 2014-10-08, 600000, 9.84, 9.705692307692303, 19500, 0
test, 2014-10-08, 600060, 11.77, 11.616, 18000, 0
test, 2014-10-08, 600060, 11.77, 11.616, 18000, 0
test2, 2014-10-09, 600000, 9.85, 9.705692307692303, 19500, 0
test2, 2014-10-09, 600000, 9.85, 9.705692307692303, 19500, 0
test, 2014-10-09, 600060, 11.67, 11.616, 18000, 0
test, 2014-10-09, 600060, 11.67, 11.616, 18000, 0
test2, 2014-10-10, 600000, 9.83, 9.705692307692303, 19500, 0
test2, 2014-10-10, 600000, 9.83, 9.705692307692303, 19500, 0
test, 2014-10-10, 600060, 11.71, 11.616, 18000, 0
test, 2014-10-10, 600060, 11.71, 11.616, 18000, 0
test2, 2014-10-13, 600000, 9.73, 9.705692307692303, 19500, 0
test2, 2014-10-13, 600000, 9.73, 9.705692307692303, 19500, 0
test, 2014-10-13, 600060, 11.4, 11.616, 18000, 0
test, 2014-10-13, 600060, 11.4, 11.616, 18000, 0
test2, 2014-10-14, 600000, 9.72, 9.705692307692303, 19500, 0
test2, 2014-10-14, 600000, 9.72, 9.705692307692303, 19500, 0
test, 2014-10-14, 600060, 11.31, 11.616, 18000, 0
test, 2014-10-14, 600060, 11.31, 11.616, 18000, 0
test2, 2014-10-15, 600000, 9.79, 9.705692307692303, 19500, 0
test2, 2014-10-15, 600000, 9.79, 9.705692307692303, 19500, 0
test, 2014-10-15, 600060, 11.39, 11.616, 18000, 0
test, 2014-10-15, 600060, 11.39, 11.616, 18000, 0
test2, 2014-10-16, 600000, 9.89, 9.706363636363632, 19800, 0
test2, 2014-10-16, 600000, 9.89, 9.706363636363632, 19800, 0
test, 2014-10-16, 600060, 11.09, 11.616, 18000, 0
test, 2014-10-16, 600060, 11.09, 11.616, 18000, 0
test2, 2014-10-17, 600000, 9.85, 9.708507462686562, 20100, 0
test2, 2014-10-17, 600000, 9.85, 9.708507462686562, 20100, 0
test, 2014-10-17, 600060, 10.92, 11.616, 18000, 0
test, 2014-10-17, 600060, 10.92, 11.616, 18000, 0
test2, 2014-10-20, 600000, 9.9, 9.708507462686562, 20100, 0
test2, 2014-10-20, 600000, 9.9, 9.708507462686562, 20100, 0
test, 2014-10-20, 600060, 11.13, 11.616, 18000, 0
test, 2014-10-20, 600060, 11.13, 11.616, 18000, 0
test2, 2014-10-21, 600000, 9.78, 9.710735294117642, 20400, 0
test2, 2014-10-21, 600000, 9.78, 9.710735294117642, 20400, 0
test, 2014-10-21, 600060, 10.99, 11.616, 18000, 0
test, 2014-10-21, 600060, 10.99, 11.616, 18000, 0
test2, 2014-10-22, 600000, 9.78, 9.710735294117642, 20400, 0
test2, 2014-10-22, 600000, 9.78, 9.710735294117642, 20400, 0
test, 2014-10-22, 600060, 11.02, 11.616, 18000, 0
test, 2014-10-22, 600060, 11.02, 11.616, 18000, 0
test2, 2014-10-23, 600000, 9.75, 9.71115942028985, 20700, 0
test2, 2014-10-23, 600000, 9.75, 9.71115942028985, 20700, 0
test, 2014-10-23, 600060, 11.03, 11.616, 18000, 0
test, 2014-10-23, 600060, 11.03, 11.616, 18000, 0
test2, 2014-10-24, 600000, 9.68, 9.711142857142852, 21000, 0
test2, 2014-10-24, 600000, 9.68, 9.711142857142852, 21000, 0
test, 2014-10-24, 600060, 10.81, 11.616, 18000, 0
test, 2014-10-24, 600060, 10.81, 11.616, 18000, 0
test2, 2014-10-27, 600000, 9.47, 9.711142857142852, 21000, 0
test2, 2014-10-27, 600000, 9.47, 9.711142857142852, 21000, 0
test, 2014-10-27, 600060, 11.01, 11.616, 18000, 0
test, 2014-10-27, 600060, 11.01, 11.616, 18000, 0
test2, 2014-10-28, 600000, 9.59, 9.711142857142852, 21000, 0
test2, 2014-10-28, 600000, 9.59, 9.711142857142852, 21000, 0
test, 2014-10-28, 600060, 11.24, 11.616, 18000, 0
test, 2014-10-28, 600060, 11.24, 11.616, 18000, 0
test2, 2014-10-29, 600000, 9.7, 9.711142857142852, 21000, 0
test2, 2014-10-29, 600000, 9.7, 9.711142857142852, 21000, 0
test, 2014-10-29, 600060, 11.26, 11.616, 18000, 0
test, 2014-10-29, 600060, 11.26, 11.616, 18000, 0
test2, 2014-10-30, 600000, 9.81, 9.710422535211261, 21300, 0
test2, 2014-10-30, 600000, 9.81, 9.710422535211261, 21300, 0
test, 2014-10-30, 600060, 11.28, 11.616, 18000, 0
test, 2014-10-30, 600060, 11.28, 11.616, 18000, 0
test2, 2014-10-31, 600000, 10.2, 9.710422535211261, 21300, 0
test2, 2014-10-31, 600000, 10.2, 9.710422535211261, 21300, 0
test, 2014-10-31, 600060, 11.4, 11.616, 18000, 0
test, 2014-10-31, 600060, 11.4, 11.616, 18000, 0
test2, 2014-11-03, 600000, 10.16, 9.71666666666666, 21600, 0
test2, 2014-11-03, 600000, 10.16, 9.71666666666666, 21600, 0
test, 2014-11-03, 600060, 11.39, 11.616, 18000, 0
test, 2014-11-03, 600060, 11.39, 11.616, 18000, 0
test2, 2014-11-04, 600000, 10.07, 9.72219178082191, 21900, 0
test2, 2014-11-04, 600000, 10.07, 9.72219178082191, 21900, 0
test, 2014-11-04, 600060, 11.25, 11.616, 18000, 0
test, 2014-11-04, 600060, 11.25, 11.616, 18000, 0
test2, 2014-11-05, 600000, 9.99, 9.726351351351346, 22200, 0
test2, 2014-11-05, 600000, 9.99, 9.726351351351346, 22200, 0
test, 2014-11-05, 600060, 11.38, 11.616, 18000, 0
test, 2014-11-05, 600060, 11.38, 11.616, 18000, 0
test2, 2014-11-06, 600000, 10.03, 9.729333333333328, 22500, 0
test2, 2014-11-06, 600000, 10.03, 9.729333333333328, 22500, 0
test, 2014-11-06, 600060, 11.34, 11.616, 18000, 0
test, 2014-11-06, 600060, 11.34, 11.616, 18000, 0
test2, 2014-11-07, 600000, 10.18, 9.732763157894732, 22800, 0
test2, 2014-11-07, 600000, 10.18, 9.732763157894732, 22800, 0
test, 2014-11-07, 600060, 11.07, 11.616, 18000, 0
test, 2014-11-07, 600060, 11.07, 11.616, 18000, 0
test2, 2014-11-10, 600000, 10.55, 9.732763157894732, 22800, 0
test2, 2014-11-10, 600000, 10.55, 9.732763157894732, 22800, 0
test, 2014-11-10, 600060, 11.25, 11.616, 18000, 0
test, 2014-11-10, 600060, 11.25, 11.616, 18000, 0
test2, 2014-11-11, 600000, 10.92, 9.732763157894732, 22800, 0
test2, 2014-11-11, 600000, 10.92, 9.732763157894732, 22800, 0
test, 2014-11-11, 600060, 10.91, 11.616, 18000, 0
test, 2014-11-11, 600060, 10.91, 11.616, 18000, 0
test2, 2014-11-12, 600000, 11.05, 9.747662337662332, 23100, 0
test2, 2014-11-12, 600000, 11.05, 9.747662337662332, 23100, 0
test, 2014-11-12, 600060, 11.03, 11.616, 18000, 0
test, 2014-11-12, 600060, 11.03, 11.616, 18000, 0
test2, 2014-11-13, 600000, 10.94, 9.763846153846147, 23400, 0
test2, 2014-11-13, 600000, 10.94, 9.763846153846147, 23400, 0
test, 2014-11-13, 600060, 10.94, 11.616, 18000, 0
test, 2014-11-13, 600060, 10.94, 11.616, 18000, 0
test2, 2014-11-14, 600000, 10.9, 9.77822784810126, 23700, 0
test2, 2014-11-14, 600000, 10.9, 9.77822784810126, 23700, 0
test, 2014-11-14, 600060, 11.07, 11.616, 18000, 0
test, 2014-11-14, 600060, 11.07, 11.616, 18000, 0
test2, 2014-11-17, 600000, 10.75, 9.791749999999993, 24000, 0
