2015-01-26, 600111, 27.14, 27.14, 300, B
2015-01-26, 002230, 34.54, 34.54, 300, B
2015-01-27, 600060, 13.23, 13.23, 300, B
2015-01-27, 002230, 35.92, 35.92, 300, B
2015-01-28, 600060, 13.12, 13.12, 300, B
2015-01-30, 600060, 14.21, 14.21, 300, B
2015-02-02, 600060, 14.58, 14.58, 300, B
2015-02-03, 600060, 15.55, 15.55, 300, B
2015-02-04, 600060, 15.3, 15.3, 300, B
2015-02-05, 600060, 15.81, 15.81, 300, B
2015-02-05, 002230, 34.64, 34.64, 300, B
2015-02-09, 600516, 10.14, 10.14, 300, S
2015-02-11, 600060, 16.44, 16.44, 300, B
2015-02-12, 600060, 18.08, 18.08, 300, B
2015-02-12, 002230, 36.01, 36.01, 300, B
2015-02-13, 600060, 18.81, 18.81, 300, B
2015-02-13, 002230, 37.84, 37.84, 300, B
2015-02-16, 600060, 20.69, 20.69, 300, B
2015-02-16, 002230, 41.62, 41.62, 300, B
2015-02-17, 600060, 20.68, 20.68, 300, B
2015-02-17, 002230, 41.12, 41.12, 300, B
2015-02-25, 600060, 19.65, 19.65, 300, B
2015-02-26, 600060, 19.88, 19.88, 300, B
2015-02-26, 002230, 40.56, 40.56, 300, B
2015-02-27, 600060, 20.22, 20.22, 300, B
2015-03-02, 600060, 22.24, 22.24, 300, B
2015-03-03, 600060, 21.49, 21.49, 300, B
2015-03-04, 600060, 21.47, 21.47, 300, B
2015-03-04, 002230, 43.44, 43.44, 300, B
2015-03-05, 600060, 21.37, 21.37, 300, B
2015-03-05, 002230, 42.98, 42.98, 300, B
2015-03-11, 600516, 11.67, 11.67, 300, B
2015-03-12, 600000, 15.14, 15.14, 300, B
2015-03-13, 600000, 15.31, 15.31, 300, B
2015-03-13, 002230, 43.02, 43.02, 300, B
2015-03-16, 600000, 15.49, 15.49, 300, B
2015-03-16, 002230, 46.47, 46.47, 300, B
2015-03-17, 600000, 15.56, 15.56, 300, B
2015-03-17, 600516, 12.47, 12.47, 300, B
2015-03-17, 002230, 45.43, 45.43, 300, B
2015-03-18, 600000, 15.9, 15.9, 300, B
2015-03-18, 600060, 22.72, 22.72, 300, B
2015-03-18, 600516, 12.61, 12.61, 300, B
2015-03-18, 002230, 46.12, 46.12, 300, B
2015-03-19, 600060, 22.34, 22.34, 300, B
2015-03-19, 600516, 12.83, 12.83, 300, B
2015-03-19, 002230, 47.78, 47.78, 300, B
2015-03-20, 600000, 15.77, 15.77, 300, B
2015-03-20, 600516, 12.64, 12.64, 300, B
2015-03-23, 600060, 23.11, 23.11, 300, B
2015-03-23, 600516, 12.74, 12.74, 300, B
2015-03-23, 002230, 48.02, 48.02, 300, B
2015-03-24, 600060, 23.12, 23.12, 300, B
2015-03-24, 600516, 12.94, 12.94, 300, B
2015-03-24, 002230, 51.02, 51.02, 300, B
2015-03-25, 600060, 24.53, 24.53, 300, B
2015-03-25, 002230, 51.4, 51.4, 300, B
2015-03-26, 600516, 12.81, 12.81, 300, B
2015-03-27, 600516, 13.05, 13.05, 300, B
2015-03-30, 600000, 16.04, 16.04, 300, B
2015-03-30, 600516, 13.06, 13.06, 300, B
2015-03-31, 002230, 52.02, 52.02, 300, B
2015-04-01, 600060, 23.92, 23.92, 300, B
2015-04-01, 600111, 28.04, 28.04, 300, B
2015-04-01, 002230, 55.92, 55.92, 300, B
2015-04-02, 600000, 16.2, 16.2, 300, B
2015-04-02, 600060, 24.3, 24.3, 300, B
2015-04-02, 600111, 28.03, 28.03, 300, B
2015-04-02, 002230, 56.49, 56.49, 300, B
2015-04-03, 600000, 16.22, 16.22, 300, B
2015-04-03, 600111, 28.15, 28.15, 300, B
2015-04-03, 002230, 56.02, 56.02, 300, B
2015-04-07, 600000, 16.73, 16.73, 300, B
2015-04-07, 600111, 28.53, 28.53, 300, B
2015-04-07, 002230, 60.72, 60.72, 300, B
2015-04-08, 600000, 17.04, 17.04, 300, B
2015-04-08, 002230, 59.12, 59.12, 300, B
2015-04-09, 600000, 16.89, 16.89, 300, B
2015-04-09, 002230, 58.55, 58.55, 300, B
2015-04-10, 600000, 17.55, 17.55, 300, B
2015-04-10, 600111, 28.98, 28.98, 300, B
2015-04-10, 002230, 62.68, 62.68, 300, B
2015-04-13, 600000, 18.05, 18.05, 300, B
2015-04-13, 600111, 29.0, 29.0, 300, B
2015-04-13, 002230, 68.07, 68.07, 300, B
2015-04-14, 600000, 17.91, 17.91, 300, B
2015-04-15, 600000, 17.98, 17.98, 300, B
2015-04-16, 600000, 18.67, 18.67, 300, B
2015-04-17, 600000, 18.62, 18.62, 300, B
2015-04-20, 600111, 29.34, 29.34, 300, B
2015-04-21, 600060, 24.01, 24.01, 300, B
2015-04-21, 600111, 29.82, 29.82, 300, B
2015-04-22, 600000, 18.52, 18.52, 300, B
2015-04-22, 600060, 24.81, 24.81, 300, B
2015-04-22, 600111, 30.03, 30.03, 300, B
2015-04-23, 600060, 25.15, 25.15, 300, B
2015-04-23, 600111, 33.03, 33.03, 300, B
2015-04-24, 600060, 27.66, 27.66, 300, B
2015-04-24, 600111, 34.06, 34.06, 300, B
2015-04-27, 600060, 27.26, 27.26, 300, B
2015-04-27, 600111, 33.56, 33.56, 300, B
2015-04-28, 002230, 49.78, 49.78, 300, S
2015-04-29, 600111, 33.26, 33.26, 300, B
2015-04-29, 002230, 47.91, 47.91, 300, S
2015-04-30, 600060, 27.05, 27.05, 300, B
2015-05-04, 002230, 46.81, 46.81, 300, S
2015-05-05, 600000, 17.06, 17.06, 300, S
2015-05-05, 002230, 43.94, 43.94, 300, S
2015-05-06, 600000, 17.04, 17.04, 300, S
2015-05-06, 002230, 44.58, 44.58, 300, S
2015-05-07, 002230, 44.04, 44.04, 300, S
2015-05-11, 600060, 28.24, 28.24, 300, B
2015-05-11, 600111, 21.96, 21.96, 300, S
2015-05-12, 600060, 30.37, 30.37, 300, B
2015-05-12, 600111, 21.63, 21.63, 300, S
2015-05-13, 600060, 30.19, 30.19, 300, B
2015-05-13, 600111, 22.34, 22.34, 300, S
2015-05-14, 600060, 32.73, 32.73, 300, B
2015-05-15, 600060, 32.17, 32.17, 300, B
2015-05-18, 600060, 32.31, 32.31, 300, B
2015-05-18, 600111, 23.07, 23.07, 300, S
2015-05-19, 600060, 32.7, 32.7, 300, B
2015-05-20, 600060, 35.33, 35.33, 300, B
2015-05-21, 600060, 34.99, 34.99, 300, B
2015-05-22, 600060, 34.49, 34.49, 300, B
2015-05-25, 600060, 34.56, 34.56, 300, B
2015-05-26, 600060, 36.8, 36.8, 300, B
2015-05-27, 600060, 35.82, 35.82, 300, B
2015-05-28, 002230, 50.94, 50.94, 300, S
2015-05-29, 600111, 22.79, 22.79, 300, S
2015-05-29, 002230, 51.28, 51.28, 300, S
2015-06-02, 002230, 58.32, 58.32, 300, B
2015-06-03, 600516, 14.36, 14.36, 300, B
2015-06-04, 600000, 18.65, 18.65, 300, B
2015-06-04, 600516, 15.79, 15.79, 300, B
2015-06-05, 600516, 15.67, 15.67, 300, B
2015-06-08, 600516, 15.87, 15.87, 300, B
2015-06-08, 002230, 50.33, 50.33, 300, S
2015-06-09, 600516, 17.03, 17.03, 300, B
2015-06-10, 600516, 16.6, 16.6, 300, B
2015-06-11, 600516, 16.63, 16.63, 300, B
2015-06-12, 600516, 16.53, 16.53, 300, B
2015-06-18, 600060, 31.24, 31.24, 300, S
2015-06-19, 600000, 17.05, 17.05, 300, S
2015-06-19, 600060, 28.21, 28.21, 300, S
2015-06-19, 600111, 20.59, 20.59, 300, S
2015-06-19, 600516, 13.88, 13.88, 300, S
2015-06-23, 600000, 17.0, 17.0, 300, S
2015-06-23, 600060, 28.28, 28.28, 300, S
2015-06-23, 600111, 20.97, 20.97, 300, S
2015-06-23, 600516, 14.32, 14.32, 300, S
2015-06-24, 600111, 21.48, 21.48, 300, S
2015-06-25, 600000, 16.69, 16.69, 300, S
2015-06-25, 600060, 27.92, 27.92, 300, S
2015-06-25, 600111, 20.0, 20.0, 300, S
2015-06-25, 600516, 13.31, 13.31, 300, S
2015-06-26, 600000, 15.83, 15.83, 300, S
2015-06-26, 600060, 24.84, 24.84, 300, S
2015-06-26, 600111, 18.0, 18.0, 300, S
2015-06-26, 600516, 11.98, 11.98, 300, S
2015-06-29, 600000, 15.89, 15.89, 300, S
2015-06-29, 600060, 22.39, 22.39, 300, S
2015-06-29, 600111, 16.77, 16.77, 300, S
2015-06-29, 600516, 10.81, 10.81, 300, S
2015-06-29, 002230, 31.74, 31.74, 300, S
2015-06-30, 600060, 24.57, 24.57, 300, S
2015-06-30, 600111, 18.12, 18.12, 300, S
2015-06-30, 600516, 11.89, 11.89, 300, S
2015-06-30, 002230, 34.92, 34.92, 300, S
2015-07-01, 600060, 22.4, 22.4, 300, S
2015-07-01, 600111, 17.03, 17.03, 300, S
2015-07-01, 600516, 11.19, 11.19, 300, S
2015-07-01, 002230, 35.01, 35.01, 300, S
2015-07-02, 600060, 20.5, 20.5, 300, S
2015-07-02, 600111, 15.82, 15.82, 300, S
2015-07-02, 600516, 11.06, 11.06, 300, S
2015-07-03, 600000, 15.85, 15.85, 300, S
2015-07-03, 600060, 19.43, 19.43, 300, S
2015-07-03, 600111, 14.44, 14.44, 300, S
2015-07-03, 600516, 10.44, 10.44, 300, S
2015-07-06, 600060, 19.81, 19.81, 300, S
2015-07-06, 600111, 15.15, 15.15, 300, S
2015-07-06, 600516, 10.06, 10.06, 300, S
2015-07-07, 600060, 17.83, 17.83, 300, S
2015-07-07, 600111, 14.4, 14.4, 300, S
2015-07-07, 600516, 9.05, 9.05, 300, S
2015-07-07, 002230, 33.1, 33.1, 300, S
2015-07-08, 600060, 16.05, 16.05, 300, S
2015-07-08, 600111, 12.98, 12.98, 300, S
2015-07-10, 600060, 17.66, 17.66, 300, S
2015-07-20, 002230, 41.16, 41.16, 300, B
2015-07-28, 600516, 10.01, 10.01, 300, S
2015-08-21, 600111, 15.47, 15.47, 300, S
2015-08-24, 600000, 12.85, 12.85, 300, S
2015-08-24, 600111, 13.92, 13.92, 300, S
2015-08-24, 600516, 8.83, 8.83, 300, S
2015-08-24, 002230, 31.31, 31.31, 300, S
2015-08-25, 600000, 12.37, 12.37, 300, S
2015-08-25, 600111, 12.53, 12.53, 300, S
2015-08-25, 600516, 7.95, 7.95, 300, S
2015-08-25, 002230, 28.18, 28.18, 300, S
2015-08-26, 600000, 13.0, 13.0, 300, S
2015-08-26, 600111, 11.62, 11.62, 300, S
2015-08-26, 600516, 7.15, 7.15, 300, S
2015-08-26, 002230, 25.36, 25.36, 300, S
2015-08-27, 600111, 12.29, 12.29, 300, S
2015-08-27, 600516, 7.47, 7.47, 300, S
2015-08-27, 002230, 25.97, 25.97, 300, S
2015-08-31, 600000, 14.98, 14.98, 300, B
2015-09-01, 600000, 15.35, 15.35, 300, B
2015-10-15, 600516, 10.0, 10.0, 300, B
2015-10-16, 600516, 10.33, 10.33, 300, B
2015-10-19, 600516, 10.53, 10.53, 300, B
2015-10-21, 002230, 36.21, 36.21, 300, B
2015-10-22, 600111, 15.65, 15.65, 300, B
2015-10-22, 002230, 39.83, 39.83, 300, B
2015-10-23, 600111, 15.63, 15.63, 300, B
2015-10-23, 600516, 11.59, 11.59, 300, B
2015-10-23, 002230, 39.35, 39.35, 300, B
2015-10-26, 600516, 11.26, 11.26, 300, B
2015-10-26, 002230, 40.92, 40.92, 300, B
2015-10-27, 600516, 11.72, 11.72, 300, B
2015-10-27, 002230, 40.11, 40.11, 300, B
