test, 2014-12-11, 600060, 12.37, 300, B
test2, 2014-12-12, 600000, 13.01, 300, B
test2, 2014-12-12, 600000, 13.01, 300, B
test, 2014-12-12, 600060, 12.23, 300, B
test, 2014-12-12, 600060, 12.23, 300, B
test, 2014-12-15, 600060, 12.13, 300, B
test, 2014-12-15, 600060, 12.13, 300, B
test2, 2014-12-16, 600000, 12.72, 300, B
test2, 2014-12-16, 600000, 12.72, 300, B
test, 2014-12-16, 600060, 12.26, 300, B
test, 2014-12-16, 600060, 12.26, 300, B
test, 2014-12-17, 600060, 12.1, 300, B
test, 2014-12-17, 600060, 12.1, 300, B
test2, 2014-12-18, 600000, 14.07, 300, B
test2, 2014-12-18, 600000, 14.07, 300, B
test, 2014-12-18, 600060, 11.92, 300, B
test, 2014-12-18, 600060, 11.92, 300, B
test2, 2014-12-19, 600000, 13.85, 300, B
test2, 2014-12-19, 600000, 13.85, 300, B
test, 2014-12-19, 600060, 12.0, 300, B
test, 2014-12-19, 600060, 12.0, 300, B
test2, 2014-12-23, 600000, 14.64, 300, B
test2, 2014-12-23, 600000, 14.64, 300, B
test2, 2014-12-24, 600000, 14.07, 300, B
test2, 2014-12-24, 600000, 14.07, 300, B
test2, 2014-12-26, 600000, 14.21, 300, B
test2, 2014-12-26, 600000, 14.21, 300, B
test, 2014-12-26, 600060, 11.51, 300, B
test, 2014-12-26, 600060, 11.51, 300, B
test2, 2014-12-29, 600000, 14.73, 300, B
test2, 2014-12-29, 600000, 14.73, 300, B
test2, 2014-12-30, 600000, 14.91, 300, B
test2, 2014-12-30, 600000, 14.91, 300, B
test2, 2014-12-31, 600000, 15.33, 300, B
test2, 2014-12-31, 600000, 15.33, 300, B
test2, 2015-01-05, 600000, 15.66, 300, B
test2, 2015-01-05, 600000, 15.66, 300, B
test2, 2015-01-06, 600000, 16.04, 300, B
test2, 2015-01-06, 600000, 16.04, 300, B
test, 2015-01-06, 600060, 12.06, 300, B
test, 2015-01-06, 600060, 12.06, 300, B
test2, 2015-01-07, 600000, 16.1, 300, B
test2, 2015-01-07, 600000, 16.1, 300, B
test, 2015-01-07, 600060, 12.22, 300, B
test, 2015-01-07, 600060, 12.22, 300, B
test2, 2015-01-08, 600000, 15.78, 300, B
test2, 2015-01-08, 600000, 15.78, 300, B
test, 2015-01-08, 600060, 12.15, 300, B
test, 2015-01-08, 600060, 12.15, 300, B
test2, 2015-01-09, 600000, 15.22, 300, B
test2, 2015-01-09, 600000, 15.22, 300, B
test, 2015-01-09, 600060, 11.9, 300, B
test, 2015-01-09, 600060, 11.9, 300, B
test2, 2015-01-12, 600000, 15.4, 300, B
test2, 2015-01-12, 600000, 15.4, 300, B
test2, 2015-01-13, 600000, 15.19, 300, B
test2, 2015-01-13, 600000, 15.19, 300, B
test, 2015-01-13, 600060, 12.32, 300, B
test, 2015-01-13, 600060, 12.32, 300, B
test, 2015-01-14, 600060, 12.43, 300, B
test, 2015-01-14, 600060, 12.43, 300, B
test, 2015-01-15, 600060, 12.55, 300, B
test, 2015-01-15, 600060, 12.55, 300, B
test, 2015-01-16, 600060, 12.54, 300, B
test, 2015-01-16, 600060, 12.54, 300, B
test, 2015-01-19, 600060, 12.55, 300, B
test, 2015-01-19, 600060, 12.55, 300, B
test2, 2015-01-21, 600000, 14.96, 300, B
test2, 2015-01-21, 600000, 14.96, 300, B
test, 2015-01-21, 600060, 12.01, 300, B
test, 2015-01-21, 600060, 12.01, 300, B
test2, 2015-01-22, 600000, 15.71, 300, B
test2, 2015-01-22, 600000, 15.71, 300, B
test, 2015-01-22, 600060, 12.35, 300, B
test, 2015-01-22, 600060, 12.35, 300, B
test2, 2015-01-23, 600000, 15.6, 300, B
test2, 2015-01-23, 600000, 15.6, 300, B
test, 2015-01-23, 600060, 12.33, 300, B
test, 2015-01-23, 600060, 12.33, 300, B
test, 2015-01-26, 600060, 12.18, 300, B
test, 2015-01-26, 600060, 12.18, 300, B
test, 2015-01-27, 600060, 12.71, 300, B
test, 2015-01-27, 600060, 12.71, 300, B
test, 2015-01-28, 600060, 13.17, 300, B
test, 2015-01-28, 600060, 13.17, 300, B
test, 2015-01-29, 600060, 13.06, 300, B
test, 2015-01-29, 600060, 13.06, 300, B
test, 2015-02-02, 600060, 14.15, 300, B
test, 2015-02-02, 600060, 14.15, 300, B
test, 2015-02-03, 600060, 14.52, 300, B
test, 2015-02-03, 600060, 14.52, 300, B
test, 2015-02-04, 600060, 15.5, 300, B
test, 2015-02-04, 600060, 15.5, 300, B
test, 2015-02-05, 600060, 15.25, 300, B
test, 2015-02-05, 600060, 15.25, 300, B
test, 2015-02-09, 600060, 14.68, 300, B
test, 2015-02-09, 600060, 14.68, 300, B
test, 2015-02-10, 600060, 14.95, 300, B
test, 2015-02-10, 600060, 14.95, 300, B
test, 2015-02-12, 600060, 16.39, 300, B
test, 2015-02-12, 600060, 16.39, 300, B
test, 2015-02-16, 600060, 18.76, 300, B
test, 2015-02-16, 600060, 18.76, 300, B
test, 2015-02-17, 600060, 20.64, 300, B
test, 2015-02-17, 600060, 20.64, 300, B
test, 2015-02-25, 600060, 20.63, 300, B
test, 2015-02-25, 600060, 20.63, 300, B
test, 2015-02-26, 600060, 19.6, 300, B
test, 2015-02-26, 600060, 19.6, 300, B
test, 2015-02-27, 600060, 19.83, 300, B
test, 2015-02-27, 600060, 19.83, 300, B
test, 2015-03-02, 600060, 20.17, 300, B
test, 2015-03-02, 600060, 20.17, 300, B
test, 2015-03-03, 600060, 22.19, 300, B
test, 2015-03-03, 600060, 22.19, 300, B
test, 2015-03-04, 600060, 21.44, 300, B
test, 2015-03-04, 600060, 21.44, 300, B
test, 2015-03-05, 600060, 21.42, 300, B
test, 2015-03-05, 600060, 21.42, 300, B
test, 2015-03-09, 600060, 19.68, 300, B
test, 2015-03-09, 600060, 19.68, 300, B
test, 2015-03-10, 600060, 19.67, 300, B
test, 2015-03-10, 600060, 19.67, 300, B
test, 2015-03-11, 600060, 20.63, 300, B
test, 2015-03-11, 600060, 20.63, 300, B
test, 2015-03-12, 600060, 20.11, 300, B
test, 2015-03-12, 600060, 20.11, 300, B
test2, 2015-03-13, 600000, 15.09, 300, B
test2, 2015-03-13, 600000, 15.09, 300, B
test, 2015-03-13, 600060, 19.61, 300, B
test, 2015-03-13, 600060, 19.61, 300, B
test2, 2015-03-16, 600000, 15.26, 300, B
test2, 2015-03-16, 600000, 15.26, 300, B
test, 2015-03-16, 600060, 20.15, 300, B
test, 2015-03-16, 600060, 20.15, 300, B
test2, 2015-03-17, 600000, 15.44, 300, B
test2, 2015-03-17, 600000, 15.44, 300, B
test, 2015-03-17, 600060, 21.09, 300, B
test, 2015-03-17, 600060, 21.09, 300, B
test2, 2015-03-18, 600000, 15.51, 300, B
test2, 2015-03-18, 600000, 15.51, 300, B
test, 2015-03-18, 600060, 20.67, 300, B
test, 2015-03-18, 600060, 20.67, 300, B
test2, 2015-03-19, 600000, 15.85, 300, B
test2, 2015-03-19, 600000, 15.85, 300, B
test, 2015-03-19, 600060, 22.67, 300, B
test, 2015-03-19, 600060, 22.67, 300, B
